Location,What,Value,Unit
GPU[2].SA[6].CU[2],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[6].CU[2],simd_inst_count,464973.0,count
GPU[2].SA[6].CU[2],simd_CPI,4.246078804575749,cycles/inst
GPU[2].SA[6].CU[3],cu_inst_count,548040.0,count
GPU[2].SA[6].CU[3],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[6].CU[3],simd_inst_count,464939.0,count
GPU[2].SA[6].CU[3],simd_CPI,4.246389311285996,cycles/inst
GPU[2].SA[7].CU[0],cu_inst_count,548040.0,count
GPU[2].SA[7].CU[0],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[7].CU[0],simd_inst_count,464175.0,count
GPU[2].SA[7].CU[0],simd_CPI,4.253378574890935,cycles/inst
GPU[2].SA[7].CU[1],cu_inst_count,548040.0,count
GPU[2].SA[7].CU[1],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[7].CU[1],simd_inst_count,463689.0,count
GPU[2].SA[7].CU[1],simd_CPI,4.25783661031424,cycles/inst
GPU[2].SA[7].CU[2],cu_inst_count,548040.0,count
GPU[2].SA[7].CU[2],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[7].CU[2],simd_inst_count,465585.0,count
GPU[2].SA[7].CU[2],simd_CPI,4.240497438706144,cycles/inst
GPU[2].SA[7].CU[3],cu_inst_count,548040.0,count
GPU[2].SA[7].CU[3],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[7].CU[3],simd_inst_count,464163.0,count
GPU[2].SA[7].CU[3],simd_CPI,4.253488537431893,cycles/inst
GPU[2].SA[8].CU[0],cu_inst_count,548040.0,count
GPU[2].SA[8].CU[0],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[8].CU[0],simd_inst_count,465898.0,count
GPU[2].SA[8].CU[0],simd_CPI,4.237648584024829,cycles/inst
GPU[2].SA[8].CU[1],cu_inst_count,548040.0,count
GPU[2].SA[8].CU[1],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[8].CU[1],simd_inst_count,463439.0,count
GPU[2].SA[8].CU[1],simd_CPI,4.260133480350164,cycles/inst
GPU[2].SA[8].CU[2],cu_inst_count,548040.0,count
GPU[2].SA[8].CU[2],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[8].CU[2],simd_inst_count,465338.0,count
GPU[2].SA[8].CU[2],simd_CPI,4.242748281894021,cycles/inst
GPU[2].SA[8].CU[3],cu_inst_count,548040.0,count
GPU[2].SA[8].CU[3],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[8].CU[3],simd_inst_count,464210.0,count
GPU[2].SA[8].CU[3],simd_CPI,4.253057883285582,cycles/inst
GPU[2].SA[9].CU[0],cu_inst_count,548040.0,count
GPU[2].SA[9].CU[0],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[9].CU[0],simd_inst_count,465020.0,count
GPU[2].SA[9].CU[0],simd_CPI,4.245649649477441,cycles/inst
GPU[2].SA[9].CU[1],cu_inst_count,548040.0,count
GPU[2].SA[9].CU[1],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[9].CU[1],simd_inst_count,464574.0,count
GPU[2].SA[9].CU[1],simd_CPI,4.249725555024603,cycles/inst
GPU[2].SA[9].CU[2],cu_inst_count,548040.0,count
GPU[2].SA[9].CU[2],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[9].CU[2],simd_inst_count,464968.0,count
GPU[2].SA[9].CU[2],simd_CPI,4.2461244644792755,cycles/inst
GPU[2].SA[9].CU[3],cu_inst_count,548040.0,count
GPU[2].SA[9].CU[3],cu_CPI,3.6024961681629075,cycles/inst
GPU[2].SA[9].CU[3],simd_inst_count,463493.0,count
GPU[2].SA[9].CU[3],simd_CPI,4.259637146623573,cycles/inst
GPU[2].SA[10].CU[0],cu_inst_count,548040.0,count
GPU[2].SA[10].CU[0],cu_CPI,3.6024961681629075,cycles/inst
